"ID","COD_GRUPO","NOTA","CULTURA","LIVROS","TRABALHO"
"1124",6002,33.1,7,"D","A"
"1125",6002,46.8,4,"A","A"
"1126",6002,24.3,6,"B","A"
"1127",6002,30.8,3,"B","A"
"1128",6002,28.6,4,"C","A"
"1129",6002,23.6,3,"B","B"
"1130",6002,53.8,2,"A","A"
"1131",6002,13.4,7,"A","E"
"1132",6002,24,4,"B","A"
"1133",6002,23.4,4,"C","B"
"1134",6002,29.1,4,"C","A"
"1135",6002,44,1,"B","A"
"1136",6002,26.4,4,"D","A"
"1137",6002,42.9,7,"C","A"
"1138",6002,47.2,1,"C","A"
"1139",6002,27,8,"A","A"
"1140",6002,37.2,4,"B","A"
"1141",6002,44.3,2,"E","E"
"1142",6002,32.4,3,"B","A"
"1143",6002,26.9,3,"C","A"
"1144",6002,45.3,1,"B","A"
"1145",6002,55.7,1,"A","A"
"1146",6002,43.7,1,"D","A"
"1147",6002,42.6,4,"B","A"
"1148",6002,27.9,5,"A","B"
"1149",6002,30.7,7,"B","A"
"1150",6002,28,2,"A","A"
"1151",6002,54,8,"B","A"
"1152",6002,26.1,2,"B","A"
"1153",6002,66.4,6,"B","E"
"1154",6002,27.3,5,"B","A"
"1155",6002,27,1,"B","A"
"1156",6002,52.2,7,"B","A"
"1157",6002,54.2,2,"B","A"
"1158",6002,16.4,3,"A","A"
"1159",6002,50.7,6,"C","A"
"1160",6002,35.9,4,"B","A"
"1161",6002,53.1,4,"A","A"
"1162",6002,37.4,2,"C","A"
"1163",6002,41.2,7,"B","A"
"1164",6002,34.2,3,"D","B"
"1165",6002,37.1,5,"B","A"
"1166",6002,43.4,6,"A","A"
"1167",6002,34.1,6,"B","A"
"1168",6002,42.7,3,"C","A"
"1169",6002,56.3,4,"C","A"
"1170",6306,52.4,3,"C","A"
"1171",6306,36.1,3,"A","A"
"1172",6306,48.1,1,"B","A"
"1173",6306,27.7,4,"A","A"
"1174",6306,49.4,7,"C","A"
"1175",6306,49.6,1,"E","A"
"1176",6306,41.9,1,"B","A"
"1177",6306,63.1,2,"B","A"
"1178",6306,41.5,3,"B","A"
"1179",6306,22.7,4,"B","A"
"1180",6306,45.9,8,"B","A"
"1181",6306,53.1,3,"C","A"
"1182",6306,53.2,3,"B","A"
"1183",6306,45.1,4,"A","A"
"1184",6306,41.8,3,"B","A"
"1185",6306,28.5,1,"B","A"
"1186",6306,38.1,4,"C","A"
"1187",6306,58.3,4,"C","A"
"1188",6306,33.3,1,"C","A"
"1189",6306,48.1,1,"E","A"
"1190",6306,47.4,4,"B","A"
"1191",6306,37.8,3,"B","A"
"1192",6306,44.1,3,"B","A"
"1193",6306,57.1,2,"B","A"
"1194",6306,68.5,1,"A","A"
"1195",6306,55.3,8,"C","A"
"1196",6306,47.9,1,"C","A"
"1197",6306,42.6,1,"B","A"
"1198",6306,43.9,6,"C","A"
"1199",6306,39.2,1,"E","A"
"1200",6306,46.3,3,"D","A"
"1201",6306,41.7,4,"B","A"
"1202",4301,45,3,"B","B"
"1203",4301,35,7,"A","C"
"1204",4301,54.9,3,"C","E"
"1205",4301,44.9,1,"A","D"
"1206",4301,49.4,6,"C","E"
"1207",4301,39.8,5,"C","D"
"1208",4301,34.1,6,"C","E"
"1209",4301,47.4,3,"B","E"
"1210",4301,46.2,2,"D","D"
"1211",4301,52.1,4,"C","B"
"1212",4301,47.4,4,"D","D"
"1213",4301,49.3,4,"B","B"
"1214",4301,30.4,4,"D","D"
"1215",4301,44.3,5,"D","C"
"1216",4301,39.5,7,"B","B"
"1217",4301,35,8,"A","A"
"1218",4301,59,6,"A","B"
"1219",4301,31.5,6,"B","A"
"1220",4301,54.7,5,"C","A"
"1221",3002,43,7,"C","D"
"1222",3002,57.8,5,"B","C"
"1223",3002,60.8,3,"B","A"
"1224",3002,44.2,5,"E","A"
"1225",3002,65.3,2,"C","A"
"1226",3002,43.1,5,"D","E"
"1227",3002,49.2,6,"B","A"
"1228",3002,39.1,5,"C","A"
"1229",3002,50.6,6,"C","D"
"1230",3002,64.4,5,"D","D"
"1231",3002,43.4,4,"B","A"
"1232",3002,49.2,3,"B","A"
"1233",3002,34.9,4,"C","A"
"1234",3002,46.5,3,"B","A"
"1235",3002,63.1,3,"B","B"
"1236",3002,48.1,3,"B","A"
"1237",3002,60.4,5,"B","B"
"1238",3002,22.8,3,"C","B"
"1239",3002,34.4,6,"B","B"
"1240",3002,49.6,5,"B","A"
"1241",3002,43.6,1,"A","E"
"1242",3002,36.7,4,"C","A"
"1243",3002,44.3,6,"B","E"
"1244",3002,61.5,5,"C","A"
"1245",3002,43.3,5,"C","A"
"1246",3002,46.8,3,"C","E"
"1247",3002,40.7,5,"B","E"
"1248",3002,59.2,3,"B","D"
"1249",3002,27.1,4,"B","E"
"1250",3002,74.6,6,"C","E"
"1251",3002,57.2,7,"B","A"
"1252",3002,35.8,3,"B","A"
"1253",3002,52.4,5,"B","A"
"1254",3002,45.5,5,"B","E"
"1255",3002,73.3,2,"D","E"
"1256",3002,73.9,6,"E","A"
"1257",3002,42.3,4,"C","A"
"1258",3002,45.1,1,"B","A"
"1259",3002,59.5,5,"E","D"
"1260",3002,48.9,5,"C","E"
"1261",3002,46.1,2,"C","A"
"1262",3002,43.2,6,"B","A"
"1263",3002,42.8,4,"D","A"
"1264",3002,37.3,6,"C","C"
"1265",3002,62.6,6,"E","A"
"1266",3002,42,2,"E","A"
"1267",3002,27.1,3,"A","A"
"1268",3002,45.6,5,"C","A"
"1269",3002,29.7,3,"B","A"
"1270",3002,53,4,"B","A"
"1271",3002,63.8,4,"A","A"
"1272",3002,56.3,3,"C","B"
"1273",3002,49.1,8,"B","A"
"1274",3002,47.5,5,"B","A"
"1275",3002,65.8,1,"A","A"
"1276",3002,35.6,6,"A","A"
"1277",3002,39.9,4,"B","C"
"1278",3002,56.3,NA,NA,NA
"1279",3002,46.7,3,"C","E"
"1280",3002,57.6,6,"E","A"
"1281",3002,18.8,5,"C","A"
"1282",3002,44.2,1,"C","A"
"1283",3002,70.9,3,"E","C"
"1284",3201,52.6,2,"D","E"
"1285",3201,38.7,1,"C","E"
"1286",3202,70.3,NA,NA,NA
"1287",3202,61.9,4,"E","A"
"1288",3202,62.5,4,"C","A"
"1289",3202,50.8,4,"C","A"
"1290",3202,31.8,1,"C","A"
"1291",5401,43.9,2,"B","D"
"1292",5401,28.3,2,"B","B"
"1293",5401,68.6,1,"D","A"
"1294",5401,49.3,8,"D","A"
"1295",5401,47.2,6,"D","A"
"1296",5401,62.5,3,"A","A"
"1297",5401,41.4,5,"D","A"
"1298",701,54.3,6,"B","C"
"1299",701,65.2,1,"E","B"
"1300",701,72.4,6,"D","A"
"1301",701,79,8,"B","C"
"1302",1401,45.3,7,"B","A"
"1303",1401,40.3,7,"A","A"
"1304",1401,60.3,8,"B","A"
"1305",1401,48.2,5,"A","B"
"1306",1401,36.6,2,"C","A"
"1307",6306,30.7,2,"B","A"
"1308",6306,40.6,4,"B","A"
"1309",6306,34.4,5,"B","A"
"1310",6306,35.7,2,"C","A"
"1311",6306,36.9,3,"C","A"
"1312",6306,49,4,"A","A"
"1313",6306,28.4,4,"C","A"
"1314",6306,51,5,"B","B"
"1315",6306,47.5,6,"B","A"
"1316",6306,46.7,4,"B","A"
"1317",6306,42.3,5,"A","D"
"1318",6306,44.5,6,"B","A"
"1319",6306,35,6,"C","A"
"1320",6306,29.7,3,"C","A"
"1321",6306,28.8,4,"B","A"
"1322",6306,44.2,6,"A","A"
"1323",6306,46.3,3,"A","A"
"1324",6306,49,4,"C","A"
"1325",6306,30.8,4,"E","A"
"1326",6306,39.2,8,"B","A"
"1327",6306,42.8,4,"B","A"
"1328",6306,30.9,4,"B","A"
"1329",6306,26.8,4,"C","A"
"1330",6306,40.4,5,"C","A"
"1331",6306,20.5,5,"B","A"
"1332",6306,42.1,4,"B","A"
"1333",6306,46.4,4,"D","A"
"1334",6306,34,5,"A","B"
"1335",6306,16.8,1,"A","A"
"1336",6306,42.2,5,"C","A"
"1337",6306,33.9,2,"B","B"
"1338",6306,31,5,"D","A"
"1339",6306,39.5,4,"D","A"
"1340",6306,37.9,5,"B","B"
"1341",6306,9.1,5,"B","A"
"1342",6306,48.8,6,"C","B"
"1343",6306,28.5,4,"B","A"
"1344",6306,23.5,4,"B","E"
"1345",6306,21.6,3,"B","A"
"1346",6306,27.7,5,"B","A"
"1347",6306,40.8,6,"D","A"
"1348",6306,31.3,5,"D","A"
"1349",6306,42.1,5,"B","A"
"1350",6306,18.8,6,"B","A"
"1351",6306,30.2,5,"C","A"
"1352",6208,40.9,2,"C","A"
"1353",6208,34.3,5,"C","C"
"1354",6208,37.5,1,"C","E"
"1355",6208,29.6,3,"A","E"
"1356",6208,39.4,2,"B","B"
"1357",6208,37.6,NA,NA,NA
"1358",6208,51.4,3,"B","A"
"1359",6208,38.3,1,"B","A"
"1360",6208,47.8,4,"D","A"
"1361",6208,57.6,3,"A","A"
"1362",6208,46.8,5,"C","E"
"1363",6208,33.6,3,"B","A"
"1364",6208,21.3,1,"B","A"
"1365",6208,32.5,6,"B","A"
"1366",6208,30.6,4,"C","B"
"1367",6208,31.4,5,"B","A"
"1368",6208,49.2,3,"B","A"
"1369",6208,44.1,5,"E","A"
"1370",6208,55.6,NA,NA,NA
"1371",6208,48.5,3,"E","A"
"1372",6208,49.8,5,"B","B"
"1373",6208,54.3,NA,NA,NA
"1374",6208,42,2,"C","A"
"1375",6208,54,8,"B","E"
"1376",6208,46.2,3,"C","A"
"1377",6208,28.1,4,"B","A"
"1378",6208,42.4,1,"B","A"
"1379",6208,40.1,NA,NA,NA
"1380",6208,58.4,5,"A","A"
"1381",6208,33.2,NA,NA,NA
"1382",6208,30.7,5,"C","A"
"1383",6208,34.6,1,"B","A"
"1384",6208,29.6,NA,NA,NA
"1385",5402,37.2,6,"E","A"
"1386",5402,29.4,5,"C","A"
"1387",5402,60.6,5,"B","E"
"1388",5402,40,6,"D","A"
"1389",5402,50.2,1,"C","A"
"1390",5402,43.3,7,"B","A"
"1391",5402,38.1,5,"B","A"
"1392",5402,66.3,1,"C","E"
"1393",5402,46.4,5,"B","A"
"1394",5402,41.9,4,"C","A"
"1395",5402,32.7,6,"C","A"
"1396",5402,34.9,7,"B","E"
"1397",5402,40.7,5,"E","A"
"1398",5402,39.8,NA,NA,NA
"1399",5402,63.8,6,"C","C"
"1400",5402,40.7,2,"E","A"
"1401",5402,56.6,6,"E","A"
"1402",5402,53.6,6,"C","A"
"1403",5402,35.7,6,"B","A"
"1404",5402,47.4,1,"D","E"
"1405",5402,50.8,6,"C","A"
"1406",5402,41.5,5,"C","A"
"1407",5402,56.4,2,"A","A"
"1408",5402,45.2,6,"E","C"
"1409",5402,35.9,6,"B","E"
"1410",5402,37.6,6,"E","C"
"1411",5402,13.2,NA,NA,NA
"1412",5402,54.2,4,"B","A"
"1413",5402,53.6,5,"B","A"
"1414",5402,40.6,5,"E","A"
"1415",5402,35.9,7,"C","E"
"1416",5402,43.9,6,"E","B"
"1417",5402,45.3,5,"B","C"
"1418",5402,39.5,6,"E","A"
"1419",5402,26.4,4,"E","A"
"1420",5402,53.3,4,"E","A"
"1421",5402,40.6,5,"E","A"
"1422",5402,51.6,4,"D","A"
"1423",5402,10.9,8,"C","C"
"1424",5402,27.2,4,"B","E"
"1425",5402,35.9,6,"D","A"
"1426",5402,43.4,5,"C","A"
"1427",5402,47.9,6,"B","E"
"1428",5402,42.6,6,"B","A"
"1429",5402,23.8,2,"D","A"
"1430",5402,51.7,5,"E","E"
"1431",5402,35,5,"B","A"
"1432",5402,44,3,"C","A"
"1433",5402,43.1,1,"B","C"
"1434",21,65.4,6,"C","E"
"1435",21,73.6,6,"C","D"
"1436",21,73.9,6,"C","A"
"1437",21,47.6,3,"B","C"
"1438",21,29.9,5,"C","A"
"1439",21,65.8,6,"B","A"
"1440",21,40.6,4,"C","A"
"1441",21,75.8,6,"C","A"
"1442",21,68.8,6,"C","A"
"1443",21,64.7,4,"C","A"
"1444",21,50.6,5,"B","A"
"1445",21,68.2,4,"C","D"
"1446",21,75.1,2,"E","A"
"1447",21,71.1,3,"B","C"
"1448",21,53.7,5,"B","B"
"1449",21,62.3,6,"B","B"
"1450",21,70,6,"C","A"
"1451",21,73,2,"C","A"
"1452",21,53.3,5,"B","A"
"1453",21,39.8,4,"A","E"
"1454",21,80.2,6,"B","A"
"1455",21,68.5,6,"B","A"
"1456",21,55.7,2,"B","C"
"1457",21,70.1,4,"D","E"
"1458",21,76.4,4,"B","A"
"1459",21,76.9,6,"B","A"
"1460",21,64.7,5,"B","A"
"1461",21,76.4,5,"E","A"
"1462",21,60.5,4,"B","A"
"1463",21,77.8,6,"B","A"
"1464",21,64.5,6,"E","A"
"1465",21,60.5,3,"D","A"
"1466",21,65.2,4,"C","A"
"1467",21,64,4,"A","A"
"1468",21,50,6,"C","A"
"1469",21,84.8,3,"C","A"
"1470",21,70.1,4,"C","A"
"1471",21,77,3,"E","A"
"1472",21,66.1,6,"E","A"
"1473",21,62.6,2,"B","A"
"1474",21,56.5,6,"B","A"
"1475",21,61.2,2,"A","A"
"1476",21,64.9,6,"B","A"
"1477",21,66.8,1,"C","A"
"1478",21,73.7,4,"B","B"
"1479",21,53.1,4,"B","D"
"1480",21,74.6,6,"B","A"
"1481",21,53.9,6,"C","A"
"1482",21,38.2,5,"B","B"
"1483",702,34,7,"C","B"
"1484",702,32.6,6,"C","D"
"1485",702,40.6,4,"A","E"
"1486",702,43.6,2,"B","B"
"1487",702,39.9,4,"C","B"
"1488",702,69.7,5,"B","E"
"1489",702,44.4,2,"B","A"
"1490",702,53.8,5,"B","A"
"1491",702,33.5,5,"B","C"
"1492",702,29,6,"B","A"
"1493",702,27.8,3,"A","D"
"1494",702,51.7,6,"A","A"
"1495",702,40.7,4,"B","D"
"1496",702,49.1,4,"B","E"
"1497",702,48.7,5,"B","A"
"1498",702,33.8,3,"C","A"
"1499",702,39.7,5,"C","B"
"1500",702,29.8,6,"A","B"
"1501",1502,16.3,2,"B","E"
"1502",1502,46.8,6,"C","E"
"1503",1502,49.8,1,"B","E"
"1504",1502,46.9,5,"B","D"
"1505",1502,40.3,5,"C","E"
"1506",1502,34.2,4,"D","B"
"1507",1502,25.3,5,"A","A"
"1508",1502,36.7,3,"C","E"
"1509",1502,34.4,6,"B","E"
"1510",1502,38,6,"A","E"
"1511",1502,47.7,4,"B","E"
"1512",1502,33.3,5,"D","B"
"1513",1502,41.6,4,"D","C"
"1514",1502,49.4,6,"C","A"
"1515",1502,29.8,5,"B","E"
"1516",1502,45.8,6,"B","A"
"1517",1502,28.4,6,"B","D"
"1518",1502,43,6,"B","D"
"1519",1502,63.1,6,"B","C"
"1520",1502,37.2,4,"A","E"
"1521",1502,32.8,6,"C","E"
"1522",1502,48,5,"B","E"
"1523",1502,23.9,6,"B","A"
"1524",1502,27.3,6,"A","B"
"1525",1502,31.5,3,"A","E"
"1526",1502,28.5,6,"C","C"
"1527",1502,31.1,3,"D","C"
"1528",1502,35.9,6,"B","E"
"1529",1502,21.9,5,"C","A"
"1530",1502,31.2,2,"C","A"
"1531",1502,37.2,6,"C","A"
"1532",1502,58.5,6,"B","A"
"1533",1502,20.2,6,"A","A"
"1534",1602,49.4,5,"C","D"
"1535",1602,45.5,NA,NA,NA
"1536",1602,36.6,6,"B","A"
"1537",1602,48.4,5,"B","A"
"1538",1602,55,5,"B","A"
"1539",1602,59.4,6,"B","D"
"1540",1602,32.1,4,"B","A"
"1541",1602,64.6,4,"B","A"
"1542",1602,45.7,5,"E","A"
"1543",1602,45.2,6,"C","A"
"1544",1602,55,6,"C","A"
"1545",1602,35,1,"A","E"
"1546",1602,63.2,4,"E","A"
"1547",1602,47.2,4,"B","A"
"1548",1602,49.9,6,"E","A"
"1549",1602,52.5,6,"C","A"
"1550",1602,44.9,3,"A","A"
"1551",1602,64,6,"A","B"
"1552",1602,36.5,4,"E","A"
"1553",1602,73.9,5,"C","A"
"1554",1602,52.7,5,"B","A"
"1555",1602,63.5,4,"C","A"
"1556",1602,53,5,"C","A"
"1557",1602,51.7,6,"A","B"
"1558",1602,36.2,4,"B","C"
"1559",1602,42.2,1,"A","A"
"1560",1602,75.4,5,"B","A"
"1561",1602,45.4,5,"C","A"
"1562",1602,43.8,4,"C","A"
"1563",1602,52.7,6,"C","A"
"1564",1602,51.2,4,"B","A"
"1565",1602,53.6,4,"A","A"
"1566",1602,65.2,6,"C","A"
"1567",904,32.5,6,"C","A"
"1568",904,43.4,6,"E","E"
"1569",904,32.6,6,"C","E"
"1570",904,62.1,6,"B","E"
"1571",904,66.2,1,"E","B"
"1572",904,44.5,6,"B","E"
"1573",904,63.9,6,"E","C"
"1574",904,68.2,6,"D","A"
"1575",904,41.6,5,"C","A"
"1576",904,41.4,6,"E","A"
"1577",904,31.7,3,"C","A"
"1578",904,64.5,6,"E","A"
"1579",904,66.3,6,"C","A"
"1580",904,69.3,6,"B","A"
"1581",904,38.6,1,"C","A"
"1582",904,54.3,1,"C","A"
"1583",904,50.1,6,"C","D"
"1584",904,56.5,4,"A","A"
"1585",904,41.2,4,"C","E"
"1586",904,52,8,"C","B"
"1587",904,62.7,6,"C","B"
"1588",904,35.9,3,"C","A"
"1589",904,51.7,6,"B","D"
"1590",904,50.5,6,"C","A"
"1591",904,66.1,5,"C","A"
"1592",904,55.2,6,"E","B"
"1593",904,43.5,5,"C","A"
"1594",904,54.9,3,"C","B"
"1595",904,49.3,2,"B","A"
"1596",904,52.1,6,"E","B"
"1597",904,40,3,"B","A"
"1598",6407,54.1,6,"E","A"
"1599",6407,53.8,1,"B","A"
"1600",6407,55.7,1,"E","C"
"1601",6407,74,6,"A","C"
"1602",6407,48.1,6,"C","A"
"1603",6407,42,3,"A","A"
"1604",6407,48.8,3,"C","A"
"1605",6407,53.1,6,"C","A"
"1606",6407,57.7,6,"C","A"
"1607",6407,47.3,5,"C","A"
"1608",6407,61,6,"C","C"
"1609",6407,63.8,5,"B","A"
"1610",6407,53.9,2,"B","A"
"1611",904,59.9,4,"C","A"
"1612",904,58.3,6,"C","A"
"1613",904,49,5,"C","A"
"1614",904,38.8,5,"C","A"
"1615",904,43,5,"C","C"
"1616",904,46.5,6,"C","C"
"1617",904,52.4,7,"B","B"
"1618",904,57.5,4,"E","A"
"1619",904,21.4,4,"C","A"
"1620",904,45.4,6,"E","A"
"1621",904,41.5,4,"B","E"
"1622",904,54.3,5,"E","A"
"1623",904,59.5,6,"E","C"
"1624",904,54.4,7,"B","E"
"1625",904,47.4,5,"E","A"
"1626",904,32.6,5,"C","E"
"1627",904,55.5,6,"C","E"
"1628",904,26.6,4,"A","E"
"1629",904,37.6,5,"B","E"
"1630",904,59.8,4,"C","A"
"1631",904,27.1,5,"D","A"
"1632",904,42.6,4,"B","A"
"1633",904,59.1,5,"C","E"
"1634",904,38.5,5,"D","E"
"1635",904,47.4,2,"B","B"
"1636",904,41.3,6,"C","E"
"1637",904,51.2,6,"D","E"
"1638",904,55.4,6,"E","D"
"1639",904,42.4,6,"C","A"
"1640",904,47.6,6,"E","A"
"1641",904,39.7,6,"D","B"
"1642",904,64.2,6,"E","A"
"1643",904,60.2,6,"C","B"
"1644",904,38.6,4,"B","A"
"1645",904,69.2,2,"B","A"
"1646",904,54.3,4,"E","A"
"1647",904,60.8,5,"C","A"
"1648",904,34.8,6,"B","B"
"1649",904,46.9,4,"D","D"
"1650",904,47.6,3,"D","A"
"1651",904,39.7,5,"B","B"
"1652",904,48.2,5,"D","B"
"1653",904,33.9,6,"E","D"
"1654",904,47,6,"A","E"
"1655",6407,51.2,6,"D","A"
"1656",6407,55.3,4,"C","A"
"1657",6407,79.5,4,"C","C"
"1658",6407,62.5,4,"C","A"
"1659",6407,50.4,7,"D","A"
"1660",6407,32.8,5,"B","B"
"1661",6407,27.1,5,"C","A"
"1662",6407,62.3,4,"C","A"
"1663",6407,38.1,6,"B","E"
"1664",6407,38.3,2,"E","E"
"1665",6407,48.6,3,"B","B"
"1666",6407,51.8,3,"C","A"
"1667",6407,51.1,6,"D","B"
"1668",6407,50.1,6,"B","B"
"1669",1402,41.9,2,"A","A"
"1670",1402,46.7,1,"B","A"
"1671",1402,34.9,6,"B","A"
"1672",1402,NA,8,"E","D"
